CustomerID,Gender,Age,Location
28657,Man,45,"Clyde, NY"
28658,Woman,60,"El Paso, TX"
28659,Woman,47,"South Portland, ME"
28660,Man,33,"West Hartford, CT"
28661,Man,18,"Wabash, IN"
28662,Woman,34,"Park Slope, NY"
28663,Woman,61,"Fresno, CA"
28664,Man,33,"Boswell, PA"
28665,Man,43,"Newberg, OR"
28666,Woman,23,"Draper, UT"
28667,Woman,42,"Edgewater, NJ"
28668,Man,45,"Richmond, MI"
28669,Woman,49,"Manteca, CA"
28670,Woman,42,"North Little Rock, AR"
28671,Man,44,"Portland, OR"
28672,Woman,40,"Madeira, OH"
28673,Woman,43,"Portland, OR"
28674,Woman,53,"Laurens, SC"
28675,Man,23,"Shakopee, MN"
28676,Man,56,"New York City, NY"
28677,Man,49,"San Diego, CA"
28678,Man,41,"Norwood, MA"
28679,Man,46,"White Plains, NY"
28680,Man,38,"Chicago, IL"
28681,Man,20,"Daytona Beach, FL"
28682,Woman,35,"Ranlo, NC"
28683,Woman,44,"Encino, CA"
28684,Woman,43,"Great Bend, KS"
28685,Woman,42,"Bay Village, OH"
28686,Woman,42,"Springfield, MO"
28687,Man,47,"Nashville, TN"
28688,Man,61,"Tonka Bay, MN"
28689,Man,54,"Waukegan, IL"
28690,Man,32,"Wadsworth, OH"
28691,Man,60,"Lincoln, NE"
28692,Man,44,"San Francisco, CA"
28693,Woman,50,"Pueblo, CO"
28694,Woman,30,"Brownsville, TN"
28695,Man,24,"Folsom, CA"
28696,Man,27,"New York City, NY"
28697,Other/Prefer Not to Say,44,"Gadsden, AL"
28698,Man,85,"Santa Maria, CA"
28699,Woman,28,"Scottsdale, AZ"
28700,Woman,18,"West Salem, OH"
28701,Man,36,"Los Angeles, CA"
28702,Man,53,"Skokie, IL"
28703,Man,35,"Ladd, IL"
28704,Man,20,"Turlock, CA"
28705,Woman,18,"New Haven, CT"
28706,Man,49,"Steilacoom, WA"
28707,Man,40,"Farmington, UT"
28708,Woman,40,"Foothill Farms, CA"
28709,Man,33,"Ware, MA"
28710,Man,51,"Glendale, AZ"
28711,Man,23,"Copiague, NY"
28712,Man,52,"San Antonio, TX"
28713,Woman,18,"New York City, NY"
28714,Woman,34,"Scottsdale, AZ"
28715,Woman,39,"Hobbs, NM"
28716,Man,51,"Shenandoah, PA"
28717,Woman,26,"Upland, CA"
28718,Woman,44,"Baltimore, MD"
28719,Man,33,"Chico, CA"
28720,Man,42,"Shirley, NY"
28721,Woman,42,"Paradise, NV"
28722,Man,26,"Indianapolis, IN"
28723,Man,38,"Chinatown, CA"
28724,Man,44,"Dublin, CA"
28725,Man,31,"Pleasant Grove, UT"
28726,Man,19,"Fresno, CA"
28727,Woman,45,"Gloucester, MA"
28728,Woman,31,"Mira Mesa, CA"
28729,Man,31,"Woodside, NY"
28730,Man,42,"The Bronx, NY"
28731,Man,47,"Cherry Hill, NJ"
28732,Woman,33,"Kentwood, MI"
28733,Woman,48,"Miami, FL"
28734,Woman,28,"Brooklyn, NY"
28735,Woman,40,"Lake Charles, LA"
28736,Woman,60,"Westmont, IL"
28737,Man,51,"Loveland, CO"
28738,Man,49,"Adwolf, VA"
28739,Woman,42,"Victoria, TX"
28740,Woman,40,"Sun City, CA"
28741,Man,21,"Salmon Creek, WA"
28742,Man,65,"Brooklyn, NY"
28743,Woman,37,"Tampa, FL"
28744,Man,18,"Phoenix, AZ"
28745,Man,35,"Baltimore, MD"
28746,Woman,47,"Columbus, OH"
28747,Man,50,"Reading, PA"
28748,Man,18,"New South Memphis, TN"
28749,Man,47,"Rochelle, GA"
28750,Man,55,"Brooklyn, NY"
28751,Woman,37,"Duluth, MN"
28752,Man,28,"Dracut, MA"
28753,Woman,37,"Tomah, WI"
28754,Man,37,"Yuba City, CA"
28755,Man,22,"Wausau, WI"
28756,Woman,56,"Marlborough, MA"
28757,Woman,47,"Des Moines, IA"
28758,Woman,47,"Brighton, NY"
28759,Woman,44,"Waco, TX"
28760,Woman,44,"Harlingen, TX"
28761,Man,53,"Moreno Valley, CA"
28762,Man,47,"Morgan Park, IL"
28763,Man,38,"Skokie, IL"
28764,Man,40,"Daphne, AL"
28765,Woman,20,"San Francisco, CA"
28766,Woman,39,"Chicago, IL"
28767,Man,32,"Tavares, FL"
28768,Woman,48,"Sharon Springs, KS"
28769,Man,27,"College Park, MD"
28770,Man,33,"Redmond, OR"
28771,Man,44,"Minneapolis, MN"
28772,Man,28,"Cleveland, OH"
28773,Man,31,"Huntsville, TX"
28774,Woman,32,"Lubbock, TX"
28775,Woman,59,"Sacramento, CA"
28776,Woman,48,"Wilmington, NC"
28777,Man,35,"New York City, NY"
28778,Man,35,"Cleveland, OH"
28779,Woman,41,"Fortuna, CA"
28780,Man,18,"Bay Park, NY"
28781,Man,47,"Yuma, AZ"
28782,Woman,20,"Lincolnton, NC"
28783,Woman,58,"Zionsville, IN"
28784,Man,54,"Hurricane, WV"
28785,Man,51,"Manhattan, NY"
28786,Woman,52,"Near North Side, IL"
28787,Woman,30,"Rockton, IL"
28788,Man,56,"Benicia, CA"
28789,Man,24,"Adamsville, TN"
28790,Woman,18,"Sandy Springs, GA"
28791,Woman,45,"Tallahassee, FL"
28792,Man,44,"San Francisco, CA"
28793,Woman,39,"Philadelphia, PA"
28794,Woman,45,"Santa Rosa, CA"
28795,Man,46,"Inkster, MI"
28796,Man,33,"Wellington, CO"
28797,Woman,34,"Lincoln, NE"
28798,Woman,77,"Corcoran, CA"
28799,Woman,39,"Columbus, OH"
28800,Woman,33,"San Diego, CA"
28801,Woman,51,"Memphis, TN"
28802,Man,54,"Mountain View, CA"
28803,Man,18,"Reno, NV"
28804,Woman,31,"Jackson, NJ"
28805,Woman,45,"East Los Angeles, CA"
28806,Woman,24,"Keizer, OR"
28807,Man,42,"Babylon, NY"
28808,Man,21,"Highland Village, TX"
28809,Man,57,"Colton, CA"
28810,Man,66,"West Palm Beach, FL"
28811,Man,32,"Los Angeles, CA"
28812,Man,46,"Millstadt, IL"
28813,Woman,48,"Waterloo, NE"
28814,Woman,35,"Manhattan, NY"
28815,Man,30,"Poynette, WI"
28816,Man,35,"Henderson, NV"
28817,Woman,36,"Dranesville, VA"
28818,Woman,36,"Wheaton, MD"
28819,Man,41,"Killeen, TX"
28820,Woman,43,"Bostonia, CA"
28821,Man,48,"New York City, NY"
28822,Man,29,"Houston, TX"
28823,Man,35,"New York City, NY"
28824,Woman,52,"Chicago, IL"
28825,Man,43,"San Bernardino, CA"
28826,Woman,34,"Sioux Falls, SD"
28827,Woman,27,"Queens, NY"
28828,Man,53,"Philadelphia, PA"
28829,Man,24,"Glendale, AZ"
28830,Man,52,"Sterling, VA"
28831,Woman,24,"Cibecue, AZ"
28832,Woman,54,"Suitland-Silver Hill, MD"
28833,Woman,48,"Lacombe, LA"
28834,Woman,29,"New York City, NY"
28835,Woman,24,"National City, CA"
28836,Woman,42,"Sleepy Hollow, NY"
28837,Man,18,"Coral Springs, FL"
28838,Woman,29,"Allen, TX"
28839,Man,61,"Brandon, FL"
28840,Woman,18,"Millis-Clicquot, MA"
28841,Man,18,"Glendale, CA"
28842,Woman,18,"Mount Sinai, NY"
28843,Man,42,"San Diego, CA"
28844,Man,36,"Shiloh, PA"
28845,Woman,45,"Crown Heights, NY"
28846,Man,37,"Lebanon, PA"
28847,Man,41,"El Paso, TX"
28848,Man,27,"Los Angeles, CA"
28849,Man,30,"Bayonet Point, FL"
28850,Woman,43,"Los Angeles, CA"
28851,Man,37,"Tomah, WI"
28852,Woman,57,"New York City, NY"
28853,Woman,51,"Fort Wayne, IN"
28854,Man,36,"Everett, WA"
28855,Man,44,"Tampa, FL"
28856,Woman,52,"Oklahoma City, OK"
28857,Woman,39,"Laredo, TX"
28858,Man,18,"Niagara Falls, NY"
28859,Man,20,"Biddeford, ME"
28860,Man,54,"Westland, MI"
28861,Man,36,"Attleboro, MA"
28862,Woman,18,"Zanesville, OH"
28863,Man,25,"New York City, NY"
28864,Man,60,"Van Nuys, CA"
28865,Woman,19,"Berwyn, IL"
28866,Man,37,"Buchanan, NY"
28867,Man,36,"Brandon, SD"
28868,Man,22,"Burlingame, CA"
28869,Man,29,"Quartz Hill, CA"
28870,Man,40,"Glens Falls, NY"
28871,Woman,45,"Campbell, OH"
28872,Woman,36,"Tampa, FL"
28873,Man,34,"Downers Grove, IL"
28874,Man,32,"San Antonio, TX"
28875,Woman,18,"Sacramento, CA"
28876,Man,48,"Manhattan, NY"
28877,Woman,43,"Norman, OK"
28878,Man,18,"Wayne, NJ"
28879,Woman,51,"Lee's Summit, MO"
28880,Man,56,"Valley Stream, NY"
28881,Woman,40,"Atlanta, GA"
28882,Man,31,"Mount Washington, KY"
28883,Woman,22,"Newport News, VA"
28884,Woman,37,"Los Angeles, CA"
28885,Man,32,"Windsor, CT"
28886,Woman,52,"Sewell, NJ"
28887,Man,36,"Wilsonville, OR"
28888,Woman,40,"Los Angeles, CA"
28889,Man,47,"Corona, NY"
28890,Woman,27,"Milwaukee, WI"
28891,Man,53,"Yonkers, NY"
28892,Woman,19,"Warrington, FL"
28893,Man,47,"Vernon Hills, IL"
28894,Woman,39,"New York City, NY"
28895,Woman,42,"Biddeford, ME"
28896,Woman,38,"Beverly, NJ"
28897,Man,24,"Westminster, CO"
28898,Woman,25,"Garden Grove, CA"
28899,Woman,51,"Encinitas, CA"
28900,Man,18,"Saint George, UT"
28901,Man,38,"Barstow, CA"
28902,Man,25,"Manhattan Beach, CA"
28903,Man,46,"Chicago Loop, IL"
28904,Woman,34,"Salt Lake City, UT"
28905,Woman,59,"San Jose, CA"
28906,Woman,34,"Hurlock, MD"
28907,Man,28,"Copiague, NY"
28908,Woman,21,"Riverdale, NY"
28909,Man,32,"Queens, NY"
28910,Woman,50,"North Bergen, NJ"
28911,Woman,44,"New Providence, NJ"
28912,Man,27,"Norfolk, VA"
28913,Man,43,"Crete, IL"
28914,Man,29,"Lexington-Fayette, KY"
28915,Woman,27,"El Cajon, CA"
28916,Woman,43,"Hudson, NH"
28917,Woman,49,"Rockport, IN"
28918,Woman,28,"Nashville, TN"
28919,Man,36,"Corona, NY"
28920,Woman,44,"Sarasota, FL"
28921,Woman,45,"Stafford Springs, CT"
28922,Man,85,"Wichita, KS"
28923,Woman,32,"Kohler, WI"
28924,Man,26,"Buenaventura Lakes, FL"
28925,Man,23,"Norfolk, VA"
28926,Woman,40,"Whitestone, NY"
28927,Man,48,"Scottsdale, AZ"
28928,Man,42,"Rancho Santa Margarita, CA"
28929,Woman,41,"Pembroke Pines, FL"
28930,Woman,28,"Piedmont, CA"
28931,Man,41,"Canyon Country, CA"
28932,Woman,18,"Connersville, IN"
28933,Woman,33,"El Paso, TX"
28934,Woman,36,"Sanger, TX"
28935,Woman,65,"Philadelphia, PA"
28936,Woman,45,"West Albany, NY"
28937,Woman,38,"View Park-Windsor Hills, CA"
28938,Man,18,"Saint Joseph, MO"
28939,Woman,26,"Laramie, WY"
28940,Man,43,"New York City, NY"
28941,Man,40,"Los Angeles, CA"
28942,Woman,46,"Miami Lakes, FL"
28943,Woman,35,"Lubbock, TX"
28944,Man,48,"Spring Valley, NV"
28945,Man,18,"Perris, CA"
28946,Man,65,"Brighton, CO"
28947,Woman,45,"White Center, WA"
28948,Man,37,"Carlisle, PA"
28949,Man,18,"Cocoa, FL"
28950,Man,40,"Yorba Linda, CA"
28951,Man,52,"New York City, NY"
28952,Woman,51,"Columbus, OH"
28953,Man,58,"Durham, NC"
28954,Woman,47,"Abilene, TX"
28955,Man,30,"Olney, MD"
28956,Man,65,"Lake Oswego, OR"
28957,Man,35,"Woodway, WA"
28958,Woman,50,"Fresno, CA"
28959,Woman,44,"Berwyn, IL"
28960,Man,43,"Prescott Valley, AZ"
28961,Man,28,"Painesville, OH"
28962,Man,29,"South Fulton, GA"
28963,Woman,36,"Evergreen, MT"
28964,Woman,25,"Malden, MA"
28965,Woman,27,"Lindenwold, NJ"
28966,Woman,43,"Santa Ana, CA"
28967,Woman,33,"New York City, NY"
28968,Woman,51,"Ames, IA"
28969,Woman,21,"Yuba City, CA"
28970,Man,53,"San Tan Valley, AZ"
28971,Woman,34,"Georgetown, IL"
28972,Man,35,"Norwood, MA"
28973,Woman,36,"Colorado Springs, CO"
28974,Man,41,"Palos Hills, IL"
28975,Woman,50,"Fort Wayne, IN"
28976,Woman,18,"Zebulon, NC"
28977,Woman,44,"New York City, NY"
28978,Man,44,"Brookings, SD"
28979,Man,46,"Concord, MO"
28980,Woman,18,"Weslaco, TX"
28981,Woman,39,"Wayne, NJ"
28982,Man,43,"Leesburg, FL"
28983,Man,39,"Long Beach, CA"
28984,Woman,53,"Sagamore, MA"
28985,Man,46,"San Clemente, CA"
28986,Woman,62,"Stafford, CT"
28987,Woman,47,"Lawrenceburg, TN"
28988,Woman,33,"The Bronx, NY"
28989,Man,18,"Saint Martinville, LA"
28990,Man,32,"South Fulton, GA"
28991,Woman,55,"Montclair, CA"
28992,Woman,33,"Buffalo, MO"
28993,Man,55,"Omaha, NE"
28994,Woman,62,"Groveland, FL"
28995,Man,34,"Lynn Haven, FL"
28996,Man,30,"Waynesville, NC"
28997,Woman,55,"Round Rock, TX"
28998,Woman,34,"Los Angeles, CA"
28999,Man,19,"Marlboro, NJ"
29000,Woman,48,"Bayonet Point, FL"
29001,Woman,24,"Manhattan, NY"
29002,Woman,43,"Red Bay, AL"
29003,Man,27,"Naperville, IL"
29004,Woman,46,"Jeffersonville, IN"
29005,Woman,38,"Cincinnati, OH"
29006,Woman,21,"Madera, CA"
29007,Man,31,"Martinez, CA"
29008,Woman,18,"Altamonte Springs, FL"
29009,Man,43,"Morristown, NJ"
29010,Woman,28,"Dallas, TX"
29011,Man,28,"Largo, FL"
29012,Man,60,"Livermore, CA"
29013,Woman,30,"Haw River, NC"
29014,Woman,63,"Whitestone, NY"
29015,Woman,37,"Kearny, NJ"
29016,Man,21,"Tulsa, OK"
29017,Man,51,"Villa Hills, KY"
29018,Man,38,"Dallas, TX"
29019,Man,50,"La Jolla, CA"
29020,Man,61,"Fairfield, CT"
29021,Man,44,"Pearl, MS"
29022,Woman,28,"West Haven, CT"
29023,Woman,66,"Raynham, MA"
29024,Woman,70,"Corona, CA"
29025,Woman,25,"Crown Point, IN"
29026,Woman,31,"Barnesboro, PA"
29027,Woman,51,"Manchester, NH"
29028,Man,42,"Corona, CA"
29029,Man,57,"Phoenix, AZ"
29030,Woman,51,"Myrtle Grove, FL"
29031,Woman,49,"West Islip, NY"
29032,Man,34,"Tucson, AZ"
29033,Woman,29,"San Antonio, TX"
29034,Woman,25,"Chapel Hill, NC"
29035,Man,44,"Woodmere, LA"
29036,Woman,62,"North Fort Myers, FL"
29037,Man,47,"Berlin, PA"
29038,Man,38,"New York City, NY"
29039,Man,55,"Seven Corners, VA"
29040,Woman,40,"Green Knoll, NJ"
29041,Woman,29,"Desert Hot Springs, CA"
29042,Man,52,"Goodyear, AZ"
29043,Woman,37,"Albany, CA"
29044,Woman,68,"Ironton, MO"
29045,Woman,41,"Sicklerville, NJ"
29046,Man,28,"Goshen, OH"
29047,Man,23,"New York City, NY"
29048,Woman,41,"Galax, VA"
29049,Man,53,"Princeton, NJ"
29050,Man,32,"Newport News, VA"
29051,Man,42,"Portsmouth, OH"
29052,Woman,57,"Chelsea, MA"
29053,Woman,32,"Merrillville, IN"
29054,Woman,33,"Eagle River, AK"
29055,Man,22,"San Diego, CA"
29056,Man,34,"Yuba City, CA"
29057,Woman,40,"Piggott, AR"
29058,Man,36,"Billings, MT"
29059,Woman,59,"Los Angeles, CA"
29060,Woman,23,"Carrollton, GA"
29061,Man,36,"Pearland, TX"
29062,Woman,34,"San Diego, CA"
29063,Man,35,"The Villages, FL"
29064,Man,35,"Rochester, NY"
29065,Man,37,"Manhattan, NY"
29066,Man,18,"Hicksville, NY"
29067,Man,40,"Ponce Inlet, FL"
29068,Man,27,"Randolph, NJ"
29069,Woman,37,"Millburn, NJ"
29070,Woman,32,"San Francisco, CA"
29071,Man,53,"Naperville, IL"
29072,Man,44,"Durham, NC"
29073,Man,41,"Owensboro, KY"
29074,Man,29,"Morristown, NJ"
29075,Man,29,"Wichita, KS"
29076,Woman,24,"Pflugerville, TX"
29077,Man,32,"Portsmouth, VA"
29078,Woman,37,"Dallas, TX"
29079,Woman,46,"San Jose, CA"
29080,Man,26,"Miami Lakes, FL"
29081,Woman,39,"North Merrick, NY"
29082,Man,35,"Kingman, AZ"
29083,Man,44,"River Ridge, LA"
29084,Woman,31,"East New York, NY"
29085,Woman,28,"San Francisco, CA"
29086,Man,36,"Luzerne, PA"
29087,Woman,18,"Ponchatoula, LA"
29088,Man,45,"Costa Mesa, CA"
29089,Woman,76,"New York City, NY"
29090,Woman,47,"Elk River, MN"
29091,Woman,50,"New York City, NY"
29092,Woman,34,"Cleveland Heights, OH"
29093,Man,37,"Lincoln Park, IL"
29094,Man,27,"Chicago, IL"
29095,Woman,34,"Brandon, MS"
29096,Woman,56,"Round Rock, TX"
29097,Man,63,"Chatham, IL"
29098,Man,50,"McKinney, TX"
29099,Woman,50,"North Little Rock, AR"
29100,Man,31,"Spring Hill, TN"
29101,Woman,49,"Federal Way, WA"
29102,Man,49,"Detroit, MI"
29103,Woman,24,"Fresno, CA"
29104,Woman,21,"Los Angeles, CA"
29105,Man,32,"San Jose, CA"
29106,Woman,36,"Wichita, KS"
29107,Woman,46,"New York City, NY"
29108,Man,30,"Fryeburg, ME"
29109,Woman,37,"Cumberland, RI"
29110,Man,28,"Los Angeles, CA"
29111,Woman,18,"Pleasant Grove, AL"
29112,Woman,48,"Benwood, WV"
29113,Woman,60,"Culver City, CA"
29114,Woman,34,"Canton, MI"
29115,Woman,30,"Eastvale, CA"
29116,Man,45,"Fort Liberty, NC"
29117,Woman,34,"Anaheim, CA"
29118,Man,38,"Oak Ridge, FL"
29119,Woman,38,"Detroit, MI"
29120,Man,60,"Newport News, VA"
29121,Woman,46,"Statesville, NC"
29122,Other/Prefer Not to Say,36,"Tampa, FL"
29123,Woman,42,"Villa Hills, KY"
29124,Woman,43,"Saint Joseph, MO"
29125,Woman,33,"Frisco, TX"
29126,Man,32,"San Bernardino, CA"
29127,Man,38,"Brooklyn, NY"
29128,Man,35,"Central Falls, RI"
29129,Man,58,"Covington, KY"
29130,Woman,51,"Savoy, IL"
29131,Man,18,"Lee's Summit, MO"
29132,Woman,18,"Staunton, VA"
29133,Woman,55,"Wichita, KS"
29134,Woman,56,"Springfield, IL"
29135,Woman,23,"Hamden, CT"
29136,Woman,31,"Madison, WI"
29137,Man,44,"Orlando, FL"
29138,Woman,33,"Washington, DC"
29139,Woman,47,"Springfield, OR"
29140,Man,46,"New City, IL"
29141,Woman,30,"New Castle, IN"
29142,Woman,59,"The Bronx, NY"
29143,Woman,29,"Compton, CA"
29144,Man,22,"Port Hueneme, CA"
29145,Woman,29,"Monticello, MN"
29146,Man,37,"Norfolk, VA"
29147,Woman,47,"River Hills, WI"
29148,Woman,48,"Newton, MA"
29149,Woman,45,"Louisville, CO"
29150,Man,31,"Cleveland, TN"
29151,Woman,37,"Vandalia, IL"
29152,Man,42,"Greatwood, TX"
29153,Man,67,"Leesburg, FL"
29154,Man,59,"Raymore, MO"
29155,Woman,26,"Grafton, WI"
29156,Man,30,"Rockford, IL"
29157,Woman,46,"Mendota Heights, MN"
29158,Woman,38,"Harpswell Center, ME"
29159,Woman,60,"Oklahoma City, OK"
29160,Woman,42,"Baltimore, MD"
29161,Woman,38,"Holliston, MA"
29162,Woman,55,"Idaho Falls, ID"
29163,Man,18,"Frankfort, IN"
29164,Man,50,"Huntley, IL"
29165,Man,46,"Ranger, TX"
29166,Man,31,"Richmond, IN"
29167,Woman,22,"Conroe, TX"
29168,Woman,42,"Portland, OR"
29169,Man,39,"Ferguson, MO"
29170,Man,32,"Tuckahoe, VA"
29171,Woman,70,"Lockport, IL"
29172,Woman,18,"Kenneth City, FL"
29173,Man,43,"Frankfort, KY"
29174,Man,37,"Penndel, PA"
29175,Man,44,"Clovis, CA"
29176,Man,38,"Anaheim, CA"
29177,Man,34,"Joint Base Lewis McChord, WA"
29178,Man,54,"Fort Hunt, VA"
29179,Man,30,"Hollywood, CA"
29180,Woman,47,"Haltom City, TX"
29181,Woman,54,"Davis, CA"
29182,Woman,51,"Houston, TX"
29183,Man,39,"Lincoln, NE"
29184,Man,56,"Astoria, NY"
29185,Woman,18,"Jefferson, GA"
29186,Man,18,"Portsmouth Heights, VA"
29187,Woman,29,"Los Angeles, CA"
29188,Woman,37,"Springdale, MD"
29189,Man,41,"Hardwick, NJ"
29190,Other/Prefer Not to Say,30,"Baileys Crossroads, VA"
29191,Woman,54,"Jenks, OK"
29192,Woman,57,"Clinton Township, MI"
29193,Man,45,"Wildomar, CA"
29194,Man,53,"Sicklerville, NJ"
29195,Woman,55,"New York City, NY"
29196,Woman,21,"Queens, NY"
29197,Woman,51,"Carlisle, OH"
29198,Woman,39,"Acres Green, CO"
29199,Woman,27,"Bothell West, WA"
29200,Man,22,"East New York, NY"
29201,Man,53,"New York City, NY"
29202,Man,39,"Thomasville, GA"
29203,Man,26,"Dix Hills, NY"
29204,Woman,42,"Broken Arrow, OK"
29205,Woman,43,"Costa Mesa, CA"
29206,Woman,40,"Key Largo, FL"
29207,Man,50,"Coalinga, CA"
29208,Man,67,"North Little Rock, AR"
29209,Man,25,"Vashon, WA"
29210,Man,42,"Covington, KY"
29211,Man,47,"Reston, VA"
29212,Woman,54,"Great Falls, MT"
29213,Woman,58,"New York City, NY"
29214,Man,27,"Sangaree, SC"
29215,Man,42,"Haw River, NC"
29216,Man,43,"Chesapeake Beach, MD"
29217,Woman,32,"Summit View, WA"
29218,Man,19,"Los Angeles, CA"
29219,Woman,43,"Little Rock, AR"
29220,Woman,25,"Rochester, NY"
29221,Man,59,"Nyack, NY"
29222,Man,42,"Laramie, WY"
29223,Woman,37,"Sorrento, LA"
29224,Man,62,"Kernersville, NC"
29225,Man,57,"Philadelphia, PA"
29226,Man,18,"Los Angeles, CA"
29227,Man,45,"Pasco, WA"
29228,Woman,19,"Pontiac, MI"
29229,Man,19,"Estero, FL"
29230,Woman,24,"Miami, FL"
29231,Woman,36,"Meriden, CT"
29232,Man,28,"Conway, SC"
29233,Man,31,"Braintree, MA"
29234,Man,58,"Kiryas Joel, NY"
29235,Woman,49,"Smyrna, GA"
29236,Man,57,"Hebron, IN"
29237,Woman,42,"Westlake, OH"
29238,Man,34,"Corpus Christi, TX"
29239,Man,22,"Tampa, FL"
29240,Woman,40,"Beeville, TX"
29241,Man,25,"Mexico, MO"
29242,Man,38,"Shawnee, KS"
29243,Woman,18,"Dayton, OR"
29244,Man,18,"Mystic Island, NJ"
29245,Man,33,"Hephzibah, GA"
29246,Woman,30,"New York City, NY"
29247,Man,35,"Austin, TX"
29248,Woman,24,"Hillsborough, CA"
29249,Man,42,"Euharlee, GA"
29250,Man,36,"Lancaster, CA"
29251,Woman,22,"Houston, TX"
29252,Man,39,"Monrovia, CA"
29253,Woman,36,"Wasco, CA"
29254,Man,18,"Tamiami, FL"
29255,Woman,45,"Sheepshead Bay, NY"
29256,Woman,57,"New York City, NY"
29257,Woman,47,"Perry, GA"
29258,Man,63,"Arlington, TX"
29259,Man,22,"Tyler, TX"
29260,Woman,34,"Los Angeles, CA"
29261,Man,47,"Athens, GA"
29262,Woman,48,"Smoke Rise, AL"
29263,Man,40,"Tucson, AZ"
29264,Man,33,"Columbia, SC"
29265,Woman,56,"Pierre, SD"
29266,Man,49,"Middle Village, NY"
29267,Man,35,"San Jose, CA"
29268,Woman,47,"Columbia, TN"
29269,Man,18,"Oak Harbor, WA"
29270,Woman,27,"Chandler, AZ"
29271,Man,27,"Mill Plain, WA"
29272,Woman,24,"Kansas City, MO"
29273,Woman,54,"Fairview, GA"
29274,Man,43,"Dix Hills, NY"
29275,Man,27,"Denver, CO"
29276,Woman,36,"Iowa, LA"
29277,Man,37,"Oakland, CA"
29278,Woman,18,"San Francisco, CA"
29279,Man,41,"Indianapolis, IN"
29280,Man,18,"Dumas, TX"
29281,Man,51,"Plymouth, MN"
29282,Man,37,"Fayetteville, NC"
29283,Woman,27,"Manteca, CA"
29284,Man,71,"Fort Wayne, IN"
29285,Woman,39,"New York City, NY"
29286,Woman,62,"Logan, UT"
29287,Woman,40,"Sunnyvale, CA"
29288,Man,43,"The Bronx, NY"
29289,Man,49,"Santa Rosa, CA"
29290,Woman,38,"Brooklyn, NY"
29291,Man,18,"Oildale, CA"
29292,Man,43,"Novi, MI"
29293,Woman,60,"New Rochelle, NY"
29294,Woman,42,"South Vineland, NJ"
29295,Man,44,"New York City, NY"
29296,Woman,44,"Akron, OH"
29297,Man,26,"Phoenix, OR"
29298,Woman,37,"Smyrna, GA"
29299,Woman,43,"Reading, MA"
29300,Man,18,"Shelton, CT"
29301,Woman,48,"Columbus, OH"
29302,Man,18,"Middletown, NJ"
29303,Woman,39,"Dix Hills, NY"
29304,Other/Prefer Not to Say,33,"Madera, CA"
29305,Man,52,"West Raleigh, NC"
29306,Man,52,"South Whittier, CA"
29307,Man,18,"Athens, AL"
29308,Man,49,"Elm City, NC"
29309,Man,24,"San Francisco, CA"
29310,Woman,18,"Dallas, TX"
29311,Woman,33,"Plymouth, MN"
29312,Woman,42,"Baldwin, PA"
29313,Woman,34,"Brookline, MA"
29314,Woman,49,"Sterling Heights, MI"
29315,Man,40,"Thornton, CO"
29316,Man,19,"Manville, NJ"
29317,Woman,53,"Ceres, CA"
29318,Man,59,"Birmingham, AL"
29319,Woman,66,"Aurora, CO"
29320,Man,37,"New York City, NY"
29321,Man,65,"Bethlehem, PA"
29322,Woman,31,"Long Beach, CA"
29323,Man,41,"Palmyra, NJ"
29324,Man,34,"Fresno, CA"
29325,Man,25,"Rome, GA"
29326,Woman,31,"Carrollton, TX"
29327,Woman,34,"Houston, TX"
29328,Man,55,"Huntington Beach, CA"
29329,Woman,33,"Sandy Hills, UT"
29330,Woman,57,"Wappingers Falls, NY"
29331,Woman,41,"Saratoga Springs, UT"
29332,Woman,32,"Santa Barbara, CA"
29333,Man,40,"Adams Morgan, DC"
29334,Woman,59,"Needham, MA"
29335,Man,39,"Enterprise, NV"
29336,Man,18,"Orangevale, CA"
29337,Man,54,"Dracut, MA"
29338,Man,36,"Mountain View Acres, CA"
29339,Woman,48,"Terrytown, LA"
29340,Woman,35,"Fort Wayne, IN"
29341,Man,39,"New York City, NY"
29342,Man,22,"Chicago, IL"
29343,Woman,29,"Richardson, TX"
29344,Man,36,"Modesto, CA"
29345,Man,29,"Detroit, MI"
29346,Woman,25,"Commerce City, CO"
29347,Woman,24,"Harrodsburg, KY"
29348,Woman,18,"Louisville, KY"
29349,Woman,63,"Topeka, KS"
29350,Man,57,"Los Angeles, CA"
29351,Woman,45,"Spanish Fork, UT"
29352,Woman,45,"Los Angeles, CA"
29353,Man,19,"Newberg, OR"
29354,Woman,42,"Martinez, GA"
29355,Man,38,"Manitou Springs, CO"
29356,Man,22,"Filer, ID"
29357,Woman,46,"Goose Creek, SC"
29358,Man,25,"Wilmette, IL"
29359,Woman,32,"Altadena, CA"
29360,Woman,30,"Peoria, IL"
29361,Man,57,"West Puente Valley, CA"
29362,Woman,43,"Oklahoma City, OK"
29363,Man,37,"Omaha, NE"
29364,Woman,58,"Miami Lakes, FL"
29365,Woman,29,"Sacramento, CA"
29366,Man,49,"Bushwick, NY"
29367,Woman,18,"Syracuse, NY"
29368,Man,35,"Minneapolis, MN"
29369,Man,35,"Pasadena, CA"
29370,Woman,46,"Marshville, NC"
29371,Man,53,"San Jose, CA"
29372,Woman,57,"Carmel-by-the-Sea, CA"
29373,Woman,46,"Miami, FL"
29374,Man,52,"Athens, GA"
